statuses_count,followers_count,friends_count,favourites_count,listed_count,sex_code,lang_code,tweets_per_day,account_age_days,description_length,default_profile,verified
16961.0,358.0,265.0,2626.0,1.0,2,2,0,0,60,0,0
2119.0,310.0,351.0,276.0,3.0,-2,2,0,0,38,0,0
4504.0,161.0,403.0,163.0,1.0,2,2,0,0,66,0,0
359.0,28.0,150.0,1.0,0.0,0,1,0,0,98,1,0
590.0,57.0,197.0,2.0,1.0,-2,2,0,0,100,0,0
14170.0,1402.0,1042.0,2863.0,33.0,0,2,0,0,42,0,0
312.0,76.0,275.0,4.0,1.0,-2,2,0,0,59,0,0
922.0,87.0,302.0,26.0,1.0,2,2,0,0,104,1,0
9665.0,730.0,1059.0,122.0,9.0,2,2,0,0,124,1,0
19361.0,474.0,389.0,14497.0,13.0,-2,2,0,0,12,0,0
8694.0,349.0,507.0,15.0,1.0,2,2,0,0,95,0,0
393.0,53.0,356.0,31.0,0.0,2,2,0,0,87,0,0
1425.0,145.0,213.0,3622.0,0.0,0,2,0,0,151,0,0
1178.0,173.0,114.0,2.0,16.0,-2,1,0,0,134,0,0
1010.0,182.0,300.0,205.0,0.0,2,2,0,0,75,0,0
347.0,49.0,287.0,10.0,0.0,2,2,0,0,131,0,0
17.0,22.0,59.0,2.0,0.0,2,2,0,0,107,0,0
163.0,59.0,128.0,8.0,0.0,-2,2,0,0,165,0,0
430.0,64.0,133.0,191.0,1.0,-2,2,0,0,35,0,0
229.0,22.0,107.0,1.0,0.0,0,2,0,0,38,1,0
1069.0,137.0,150.0,48.0,2.0,2,2,0,0,74,0,0
1048.0,27.0,94.0,17.0,0.0,2,2,0,0,79,1,0
128.0,65.0,141.0,0.0,1.0,0,2,0,0,10,0,0
219.0,45.0,133.0,0.0,0.0,2,2,0,0,132,0,0
55.0,50.0,192.0,1.0,0.0,-2,2,0,0,40,1,0
1013.0,49.0,185.0,15.0,0.0,0,2,0,0,10,0,0
67.0,11.0,58.0,8.0,0.0,-2,1,0,0,32,1,0
121.0,43.0,164.0,9.0,0.0,2,2,0,0,114,0,0
13716.0,1302.0,995.0,1527.0,5.0,0,2,0,0,155,0,0
1697.0,104.0,300.0,21.0,1.0,0,2,0,0,38,0,0
1117.0,45.0,141.0,9.0,0.0,-2,2,0,0,123,1,0
199.0,32.0,29.0,2.0,1.0,-2,2,0,0,66,0,0
15324.0,301.0,2001.0,15749.0,1.0,2,2,0,0,41,0,0
3839.0,459.0,486.0,252.0,0.0,0,2,0,0,159,0,0
859.0,39.0,218.0,1.0,0.0,2,2,0,0,9,1,0
467.0,95.0,299.0,326.0,1.0,0,2,0,0,53,0,0
1138.0,33.0,99.0,27.0,0.0,0,2,0,0,39,0,0
35.0,12.0,67.0,2.0,0.0,2,2,0,0,79,1,0
2571.0,228.0,513.0,126.0,2.0,0,2,0,0,141,0,0
7739.0,321.0,305.0,61.0,2.0,2,2,0,0,92,1,0
6662.0,141.0,222.0,134.0,1.0,0,2,0,0,0,0,0
1503.0,31.0,28.0,7.0,0.0,2,2,0,0,59,0,0
4840.0,290.0,343.0,58.0,2.0,-2,1,0,0,156,0,0
39107.0,2925.0,2744.0,9395.0,20.0,0,2,0,0,73,1,0
9425.0,30425.0,162.0,157.0,135.0,-2,2,0,0,38,0,0
409.0,24.0,65.0,167.0,0.0,2,2,0,0,134,1,0
7760.0,768.0,336.0,1304.0,18.0,-2,2,0,0,64,0,0
110.0,56.0,245.0,0.0,0.0,-2,2,0,0,59,0,0
2854.0,362.0,342.0,307.0,4.0,0,2,0,0,142,0,0
5703.0,325.0,474.0,119.0,1.0,2,2,0,0,142,0,0
54.0,35.0,120.0,7.0,0.0,0,2,0,0,87,0,0
239.0,732.0,1970.0,0.0,7.0,2,2,0,0,153,0,0
559.0,108.0,571.0,263.0,0.0,2,2,0,0,114,0,0
1236.0,437.0,1328.0,3049.0,0.0,-2,2,0,0,44,0,0
87.0,19.0,46.0,66.0,0.0,-2,2,0,0,109,1,0
2085.0,341.0,454.0,289.0,0.0,0,2,0,0,30,0,0
6124.0,656.0,241.0,939.0,1.0,0,2,0,0,123,0,0
141.0,78.0,170.0,17.0,1.0,2,2,0,0,156,0,0
1479.0,13.0,25.0,47.0,0.0,2,2,0,0,52,0,0
921.0,139.0,190.0,99.0,0.0,2,2,0,0,5,0,0
63.0,27.0,270.0,3.0,0.0,2,2,0,0,119,0,0
2036.0,123.0,189.0,2332.0,1.0,-2,2,0,0,75,0,0
1621.0,254.0,562.0,291.0,7.0,2,2,0,0,52,0,0
1549.0,354.0,214.0,1.0,3.0,2,2,0,0,138,1,0
254.0,33.0,173.0,53.0,0.0,2,2,0,0,93,0,0
19025.0,346.0,356.0,20.0,10.0,2,2,0,0,129,0,0
449.0,41.0,163.0,3.0,1.0,0,2,0,0,40,0,0
22.0,78.0,103.0,9.0,1.0,2,2,0,0,159,1,0
7999.0,178.0,404.0,25.0,0.0,0,2,0,0,86,0,0
59.0,6.0,76.0,8.0,0.0,2,2,0,0,27,1,0
1157.0,168.0,175.0,14.0,1.0,-2,2,0,0,20,0,0
1455.0,33.0,85.0,2.0,0.0,-2,2,0,0,34,0,0
606.0,46.0,201.0,37.0,0.0,2,2,0,0,47,0,0
561.0,39.0,74.0,2.0,1.0,2,2,0,0,48,1,0
4725.0,287.0,803.0,197.0,3.0,-2,2,0,0,70,1,0
235.0,43.0,182.0,13.0,0.0,-2,2,0,0,77,0,0
145.0,37.0,206.0,50.0,0.0,0,2,0,0,47,1,0
1013.0,38.0,151.0,34.0,0.0,0,2,0,0,158,0,0
78.0,8.0,72.0,2.0,0.0,-2,2,0,0,24,0,0
2277.0,85.0,152.0,7.0,1.0,2,2,0,0,66,1,0
511.0,193.0,362.0,12.0,2.0,-2,2,0,0,38,0,0
918.0,85.0,218.0,149.0,0.0,-2,2,0,0,130,0,0
819.0,83.0,189.0,40.0,1.0,-2,2,0,0,6,0,0
797.0,526.0,1449.0,277.0,4.0,-2,2,0,0,98,0,0
1792.0,209.0,284.0,62.0,3.0,-2,2,0,0,142,0,0
763.0,162.0,266.0,20.0,4.0,0,2,0,0,41,0,0
241.0,35.0,130.0,5.0,0.0,2,2,0,0,16,1,0
197.0,45.0,89.0,18.0,16.0,-2,2,0,0,34,0,0
1229.0,137.0,137.0,35.0,2.0,2,1,0,0,105,1,0
674.0,79.0,222.0,27.0,0.0,2,2,0,0,27,0,0
24.0,2.0,50.0,0.0,0.0,2,2,0,0,27,1,0
2269.0,699.0,454.0,50.0,1.0,2,2,0,0,46,0,0
1162.0,962.0,1999.0,95.0,12.0,0,2,0,0,102,0,0
210.0,27.0,64.0,0.0,0.0,-2,2,0,0,37,1,0
237.0,50.0,108.0,234.0,0.0,0,2,0,0,99,0,0
1064.0,223.0,320.0,113.0,1.0,2,2,0,0,69,0,0
259.0,65.0,180.0,151.0,0.0,2,2,0,0,153,0,0
230.0,5.0,93.0,0.0,0.0,0,2,0,0,140,1,0
500.0,187.0,186.0,17.0,1.0,-2,2,0,0,158,0,0
1263.0,53.0,128.0,89.0,0.0,-2,2,0,0,151,0,0
574.0,40.0,147.0,66.0,1.0,-2,2,0,0,76,0,0
748.0,252.0,1532.0,8.0,0.0,0,2,0,0,137,1,0
1190.0,88.0,198.0,43.0,0.0,-2,2,0,0,32,1,0
478.0,23.0,101.0,566.0,0.0,0,2,0,0,135,0,0
3553.0,155.0,376.0,300.0,0.0,0,2,0,0,68,1,0
475.0,17.0,17.0,116.0,0.0,0,2,0,0,107,0,0
9.0,6.0,33.0,0.0,0.0,2,2,0,0,63,1,0
120.0,20.0,126.0,16.0,0.0,0,2,0,0,31,1,0
534.0,117.0,153.0,25.0,2.0,-2,2,0,0,133,0,0
297.0,57.0,150.0,0.0,0.0,2,2,0,0,65,0,0
57.0,13.0,93.0,0.0,0.0,2,2,0,0,25,1,0
2716.0,284.0,278.0,1549.0,6.0,-2,2,0,0,63,0,0
371.0,48.0,153.0,0.0,1.0,-2,2,0,0,134,0,0
1771.0,29.0,228.0,4.0,0.0,-1,2,0,0,55,0,0
142.0,9.0,40.0,2.0,0.0,-2,2,0,0,16,0,0
1940.0,136.0,182.0,124.0,2.0,-2,2,0,0,0,1,0
1095.0,50.0,115.0,39.0,0.0,2,2,0,0,45,1,0
191.0,109.0,932.0,246.0,0.0,0,2,0,0,41,0,0
342.0,51.0,205.0,2.0,0.0,2,2,0,0,54,1,0
1730.0,381.0,821.0,218.0,0.0,0,2,0,0,129,1,0
3027.0,190.0,795.0,176.0,2.0,2,2,0,0,0,1,0
1073.0,87.0,117.0,292.0,1.0,2,2,0,0,49,1,0
576.0,209.0,480.0,235.0,0.0,0,2,0,0,58,0,0
2488.0,98.0,148.0,145.0,2.0,0,2,0,0,62,1,0
380.0,19.0,30.0,0.0,0.0,2,2,0,0,157,0,0
385.0,39.0,286.0,0.0,0.0,0,2,0,0,118,0,0
145.0,21.0,85.0,1.0,0.0,2,2,0,0,146,0,0
3797.0,570.0,576.0,306.0,3.0,-2,2,0,0,114,0,0
26.0,50.0,152.0,5.0,0.0,-2,2,0,0,0,0,0
1058.0,94.0,257.0,18.0,2.0,-2,2,0,0,100,0,0
206.0,42.0,105.0,35.0,0.0,-2,2,0,0,120,0,0
622.0,106.0,203.0,63.0,4.0,-2,2,0,0,99,0,0
460.0,41.0,183.0,16.0,0.0,-2,2,0,0,98,0,0
5250.0,397.0,666.0,2843.0,0.0,0,2,0,0,140,0,0
456.0,28.0,127.0,1.0,2.0,2,2,0,0,128,1,0
241.0,21.0,137.0,8.0,0.0,2,2,0,0,32,0,0
1189.0,88.0,87.0,48.0,1.0,2,2,0,0,156,0,0
565.0,35.0,139.0,2.0,0.0,2,2,0,0,105,0,0
3177.0,94.0,242.0,7.0,1.0,-2,2,0,0,156,0,0
164.0,24.0,137.0,3.0,0.0,2,2,0,0,45,1,0
112.0,12.0,38.0,111.0,0.0,-2,2,0,0,49,0,0
33.0,28.0,168.0,64.0,0.0,0,2,0,0,116,0,0
2073.0,180.0,168.0,465.0,1.0,0,2,0,0,72,0,0
558.0,111.0,118.0,8.0,0.0,-2,2,0,0,19,0,0
8966.0,504.0,570.0,484.0,4.0,0,2,0,0,146,0,0
521.0,170.0,455.0,2.0,0.0,-2,2,0,0,60,0,0
123.0,13.0,129.0,1.0,0.0,-2,2,0,0,46,1,0
638.0,215.0,318.0,0.0,0.0,2,2,0,0,53,0,0
216.0,46.0,47.0,1.0,0.0,0,2,0,0,84,0,0
493.0,34.0,99.0,65.0,1.0,2,2,0,0,40,1,0
395.0,33.0,97.0,2.0,0.0,2,2,0,0,150,0,0
1424.0,128.0,472.0,285.0,0.0,2,2,0,0,66,0,0
1178.0,41.0,94.0,17.0,1.0,2,2,0,0,116,0,0
5687.0,390.0,558.0,1046.0,7.0,-2,2,0,0,158,0,0
85.0,12.0,28.0,0.0,0.0,2,2,0,0,112,1,0
285.0,55.0,221.0,10.0,0.0,0,2,0,0,128,1,0
221.0,52.0,353.0,8.0,0.0,2,2,0,0,22,0,0
127.0,79.0,381.0,18.0,0.0,-2,2,0,0,0,0,0
45.0,23.0,65.0,2.0,0.0,0,2,0,0,110,0,0
752.0,39.0,113.0,0.0,0.0,-2,2,0,0,10,1,0
1308.0,93.0,157.0,706.0,0.0,2,2,0,0,48,0,0
27.0,152.0,128.0,0.0,0.0,-2,2,0,0,20,1,0
1874.0,69.0,57.0,306.0,1.0,-2,2,0,0,90,1,0
486.0,57.0,170.0,17.0,2.0,-2,2,0,0,98,1,0
1065.0,18.0,34.0,198.0,0.0,2,2,0,0,63,0,0
204.0,13.0,41.0,0.0,0.0,-2,2,0,0,13,1,0
136.0,42.0,210.0,127.0,0.0,2,2,0,0,23,1,0
10749.0,262.0,259.0,198.0,1.0,2,2,0,0,117,0,0
440.0,114.0,69.0,1334.0,0.0,2,2,0,0,52,1,0
148.0,71.0,165.0,1.0,0.0,0,2,0,0,50,0,0
437.0,75.0,117.0,47.0,4.0,2,2,0,0,0,1,0
331.0,1306.0,1281.0,46.0,4.0,2,2,0,0,113,0,0
827.0,161.0,309.0,452.0,0.0,-2,2,0,0,66,0,0
1201.0,103.0,182.0,5.0,0.0,0,2,0,0,1,1,0
88.0,16.0,121.0,0.0,0.0,2,2,0,0,42,0,0
6378.0,1531.0,1991.0,0.0,22.0,2,2,0,0,56,0,0
10320.0,1031.0,1109.0,1611.0,4.0,2,2,0,0,136,0,0
114.0,144.0,178.0,0.0,1.0,2,2,0,0,29,1,0
273.0,99.0,239.0,11.0,0.0,-2,2,0,0,74,0,0
611.0,172.0,362.0,140.0,4.0,-2,2,0,0,61,0,0
150.0,10.0,74.0,1.0,0.0,2,2,0,0,160,1,0
2370.0,114.0,226.0,388.0,1.0,0,2,0,0,7,1,0
2659.0,1470.0,162.0,69.0,6.0,-2,2,0,0,33,0,0
6765.0,147.0,283.0,1005.0,0.0,0,2,0,0,46,1,0
293.0,0.0,109.0,134.0,0.0,0,2,0,0,156,1,0
2959.0,94.0,189.0,4.0,3.0,2,2,0,0,70,1,0
24901.0,330.0,725.0,13006.0,2.0,-2,2,0,0,102,0,0
20023.0,1812.0,1846.0,3807.0,2.0,2,2,0,0,147,0,0
1683.0,323.0,261.0,1.0,3.0,2,3,0,0,90,1,0
810.0,50.0,209.0,95.0,0.0,-2,1,0,0,66,0,0
1028.0,44.0,81.0,19.0,3.0,0,2,0,0,24,0,0
19.0,7.0,31.0,42.0,0.0,2,2,0,0,20,0,0
433.0,52.0,233.0,36.0,0.0,0,2,0,0,24,0,0
1539.0,205.0,397.0,36.0,1.0,0,2,0,0,36,0,0
2338.0,259.0,824.0,383.0,0.0,2,2,0,0,160,0,0
939.0,114.0,162.0,980.0,1.0,-2,2,0,0,66,0,0
3608.0,121.0,203.0,40.0,0.0,-2,2,0,0,67,0,0
463.0,56.0,217.0,4.0,0.0,2,2,0,0,70,1,0
4447.0,160.0,167.0,3411.0,1.0,-2,2,0,0,160,1,0
279.0,96.0,1027.0,4.0,0.0,2,2,0,0,140,1,0
145.0,10.0,23.0,2.0,1.0,0,2,0,0,18,1,0
59.0,13.0,59.0,0.0,0.0,2,2,0,0,20,1,0
895.0,129.0,396.0,222.0,0.0,2,2,0,0,32,0,0
174.0,34.0,109.0,1.0,0.0,-2,2,0,0,102,1,0
741.0,295.0,499.0,130.0,0.0,0,2,0,0,141,1,0
1581.0,98.0,1441.0,540.0,0.0,2,2,0,0,23,0,0
2782.0,66.0,358.0,37.0,0.0,-2,2,0,0,150,1,0
16343.0,1503.0,1998.0,2793.0,38.0,-2,2,0,0,160,0,0
107.0,41.0,237.0,1.0,0.0,-2,2,0,0,123,1,0
612.0,29.0,142.0,32.0,0.0,0,2,0,0,18,1,0
352.0,17.0,244.0,0.0,0.0,2,2,0,0,55,1,0
1022.0,227.0,271.0,755.0,1.0,-2,2,0,0,93,0,0
333.0,21.0,45.0,72.0,0.0,2,3,0,0,62,1,0
13035.0,799.0,728.0,7127.0,5.0,0,2,0,0,115,1,0
5235.0,406.0,495.0,5739.0,4.0,0,2,0,0,93,0,0
249.0,898.0,1908.0,9.0,1.0,-2,2,0,0,68,0,0
39.0,31.0,51.0,4.0,0.0,0,2,0,0,132,0,0
1293.0,299.0,435.0,66.0,2.0,1,2,0,0,1,0,0
433.0,39.0,72.0,2.0,2.0,-2,2,0,0,114,1,0
4061.0,193.0,936.0,1634.0,0.0,0,2,0,0,94,0,0
85.0,3.0,22.0,4.0,0.0,2,2,0,0,152,1,0
1173.0,670.0,1340.0,63.0,1.0,0,2,0,0,112,1,0
3411.0,112.0,121.0,628.0,0.0,0,2,0,0,142,0,0
456.0,43.0,210.0,6.0,0.0,-2,2,0,0,32,0,0
166.0,100.0,138.0,1.0,0.0,2,2,0,0,12,1,0
942.0,126.0,602.0,71.0,2.0,0,2,0,0,108,0,0
563.0,100.0,378.0,0.0,0.0,2,2,0,0,81,0,0
1010.0,91.0,205.0,133.0,0.0,2,2,0,0,133,0,0
1322.0,144.0,227.0,37.0,2.0,2,2,0,0,69,1,0
3103.0,119.0,280.0,89.0,0.0,2,2,0,0,157,1,0
97.0,58.0,322.0,70.0,0.0,-2,2,0,0,121,1,0
98.0,38.0,114.0,0.0,0.0,0,2,0,0,107,1,0
479.0,180.0,785.0,69.0,0.0,-2,2,0,0,5,1,0
801.0,147.0,309.0,85.0,2.0,-2,2,0,0,80,0,0
3046.0,67.0,94.0,5.0,2.0,-2,2,0,0,0,0,0
175.0,29.0,102.0,5.0,0.0,-2,2,0,0,133,0,0
655.0,32.0,62.0,54.0,0.0,2,2,0,0,32,0,0
1095.0,45.0,52.0,2.0,0.0,-2,2,0,0,26,0,0
1014.0,345.0,230.0,1820.0,4.0,0,2,0,0,109,0,0
2471.0,195.0,659.0,71.0,0.0,2,2,0,0,158,1,0
3627.0,227.0,627.0,253.0,0.0,0,2,0,0,49,0,0
1544.0,61.0,160.0,731.0,0.0,-2,2,0,0,46,0,0
1583.0,93.0,228.0,73.0,1.0,0,2,0,0,38,1,0
591.0,152.0,188.0,413.0,0.0,0,2,0,0,118,0,0
2168.0,93.0,360.0,757.0,0.0,-2,2,0,0,150,1,0
1052.0,171.0,373.0,32.0,1.0,2,2,0,0,53,1,0
559.0,181.0,173.0,25.0,2.0,-2,2,0,0,121,0,0
2943.0,123.0,148.0,83.0,0.0,0,2,0,0,51,1,0
5091.0,137.0,524.0,148.0,2.0,-2,2,0,0,75,0,0
2735.0,88.0,70.0,1681.0,0.0,2,2,0,0,52,0,0
255.0,13.0,167.0,3.0,0.0,0,2,0,0,46,0,0
168.0,58.0,253.0,2.0,1.0,-2,2,0,0,10,0,0
22.0,14.0,27.0,0.0,0.0,2,2,0,0,16,1,0
887.0,19.0,51.0,1.0,0.0,2,2,0,0,81,0,0
289.0,32.0,112.0,83.0,0.0,-2,2,0,0,46,1,0
606.0,79.0,364.0,12.0,1.0,-2,2,0,0,17,0,0
386.0,107.0,99.0,6.0,1.0,2,2,0,0,123,1,0
538.0,98.0,245.0,29.0,0.0,2,2,0,0,153,0,0
315.0,25.0,31.0,4.0,0.0,-2,2,0,0,136,0,0
729.0,46.0,288.0,463.0,0.0,-2,2,0,0,51,0,0
575.0,18.0,100.0,4.0,0.0,-2,2,0,0,102,0,0
7902.0,281.0,599.0,13.0,6.0,2,2,0,0,142,0,0
575.0,8.0,43.0,99.0,0.0,2,2,0,0,33,0,0
1298.0,81.0,253.0,117.0,1.0,2,1,0,0,71,0,0
1402.0,150.0,179.0,244.0,1.0,-2,2,0,0,142,0,0
80.0,39.0,63.0,5.0,0.0,2,1,0,0,50,0,0
4359.0,145.0,269.0,646.0,0.0,2,2,0,0,158,0,0
80.0,22.0,69.0,21.0,0.0,0,2,0,0,42,0,0
1148.0,92.0,540.0,470.0,0.0,-2,2,0,0,73,0,0
1464.0,269.0,992.0,769.0,0.0,-2,2,0,0,66,1,0
665.0,76.0,274.0,907.0,1.0,2,2,0,0,64,1,0
1669.0,74.0,166.0,60.0,1.0,2,2,0,0,48,0,0
162.0,76.0,179.0,58.0,0.0,-2,2,0,0,59,1,0
322.0,72.0,200.0,0.0,0.0,0,2,0,0,158,0,0
100.0,35.0,76.0,3.0,0.0,-2,2,0,0,17,1,0
919.0,15.0,90.0,3.0,0.0,1,5,0,0,15,0,0
8382.0,1000.0,1842.0,1562.0,6.0,0,2,0,0,27,0,0
169.0,13.0,41.0,3.0,0.0,2,1,0,0,20,1,0
863.0,243.0,904.0,5.0,1.0,-2,2,0,0,90,0,0
83.0,58.0,207.0,20.0,0.0,2,2,0,0,158,1,0
958.0,277.0,403.0,10.0,1.0,0,2,0,0,94,0,0
7739.0,541.0,276.0,154.0,1.0,-2,2,0,0,154,0,0
1387.0,55.0,129.0,56.0,1.0,-2,2,0,0,91,0,0
500.0,35.0,105.0,2.0,0.0,-2,2,0,0,60,0,0
229.0,32.0,145.0,6.0,0.0,-2,2,0,0,53,1,0
7.0,11.0,49.0,0.0,0.0,-2,2,0,0,28,1,0
1788.0,28.0,97.0,340.0,0.0,-2,2,0,0,160,1,0
429.0,21.0,118.0,8.0,0.0,0,2,0,0,51,0,0
14.0,2.0,6.0,0.0,0.0,0,2,0,0,128,1,0
468.0,5.0,12.0,1.0,0.0,-1,2,0,0,15,1,0
155.0,45.0,173.0,10.0,0.0,0,2,0,0,22,1,0
4904.0,734.0,808.0,29.0,0.0,0,2,0,0,117,0,0
3340.0,120.0,301.0,5.0,2.0,2,2,0,0,92,0,0
5436.0,150.0,95.0,4167.0,2.0,-2,2,0,0,33,0,0
211.0,84.0,402.0,15.0,0.0,2,2,0,0,35,0,0
2538.0,199.0,188.0,473.0,0.0,0,1,0,0,61,0,0
768.0,63.0,187.0,261.0,0.0,-2,2,0,0,10,0,0
968.0,125.0,235.0,325.0,1.0,0,2,0,0,148,0,0
456.0,23.0,55.0,0.0,0.0,2,2,0,0,71,1,0
9.0,67.0,555.0,2.0,1.0,2,2,0,0,37,0,0
152.0,3.0,18.0,0.0,0.0,-2,2,0,0,114,0,0
1343.0,41.0,45.0,5.0,0.0,-2,2,0,0,157,1,0
1048.0,314.0,659.0,139.0,1.0,-2,2,0,0,76,0,0
713.0,43.0,77.0,0.0,0.0,2,2,0,0,69,1,0
16.0,31.0,207.0,1.0,0.0,2,2,0,0,12,1,0
1041.0,115.0,206.0,52.0,0.0,-2,2,0,0,17,1,0
20686.0,1859.0,1856.0,1697.0,1.0,0,2,0,0,147,0,0
4178.0,169.0,322.0,780.0,0.0,2,2,0,0,67,0,0
1277.0,300.0,1019.0,0.0,1.0,0,2,0,0,87,1,0
573.0,46.0,109.0,9.0,0.0,2,2,0,0,60,0,0
90.0,10.0,22.0,0.0,0.0,0,3,0,0,115,1,0
102.0,25.0,160.0,0.0,0.0,2,2,0,0,40,0,0
3280.0,651.0,912.0,1712.0,4.0,0,2,0,0,160,0,0
190.0,12.0,41.0,12.0,0.0,-2,2,0,0,74,1,0
147.0,22.0,38.0,1.0,0.0,2,2,0,0,156,1,0
5109.0,246.0,408.0,469.0,0.0,2,2,0,0,106,0,0
561.0,423.0,391.0,302.0,2.0,-2,2,0,0,151,0,0
140.0,6.0,104.0,1.0,0.0,2,2,0,0,28,1,0
6948.0,2059.0,371.0,492.0,42.0,2,2,0,0,90,0,0
726.0,237.0,816.0,144.0,1.0,-2,2,0,0,68,0,0
2228.0,48.0,164.0,1.0,1.0,-2,2,0,0,153,0,0
186.0,40.0,152.0,0.0,0.0,-2,1,0,0,74,0,0
3209.0,1193.0,1987.0,12.0,8.0,0,2,0,0,40,1,0
489.0,276.0,448.0,216.0,0.0,2,2,0,0,20,0,0
989.0,34.0,105.0,1.0,1.0,2,2,0,0,126,1,0
140.0,198.0,171.0,12.0,3.0,0,2,0,0,35,0,0
6720.0,287.0,671.0,1597.0,0.0,-2,2,0,0,57,0,0
325.0,139.0,235.0,185.0,1.0,-2,2,0,0,56,0,0
9282.0,646.0,646.0,811.0,4.0,0,2,0,0,103,1,0
68.0,31.0,95.0,44.0,0.0,0,2,0,0,79,0,0
709.0,248.0,707.0,12.0,2.0,2,2,0,0,68,0,0
6469.0,437.0,606.0,2913.0,3.0,0,2,0,0,129,0,0
1223.0,70.0,161.0,0.0,0.0,-2,2,0,0,157,0,0
6181.0,93.0,161.0,353.0,0.0,0,2,0,0,85,0,0
42.0,1.0,69.0,0.0,0.0,1,2,0,0,32,1,0
133.0,37.0,108.0,28.0,0.0,-2,2,0,0,156,0,0
500.0,39.0,41.0,5.0,0.0,2,2,0,0,156,0,0
281.0,64.0,157.0,25.0,2.0,0,2,0,0,74,0,0
174.0,54.0,112.0,5.0,2.0,-2,2,0,0,42,1,0
985.0,77.0,229.0,295.0,0.0,0,2,0,0,153,0,0
688.0,49.0,186.0,42.0,0.0,0,2,0,0,49,0,0
1088.0,117.0,295.0,12.0,0.0,-2,2,0,0,77,1,0
364.0,32.0,110.0,16.0,0.0,2,2,0,0,123,1,0
465.0,24.0,150.0,133.0,0.0,2,2,0,0,160,1,0
1302.0,253.0,608.0,1.0,1.0,-2,2,0,0,68,0,0
109.0,60.0,168.0,12.0,0.0,-2,2,0,0,8,0,0
794.0,105.0,480.0,0.0,1.0,2,2,0,0,23,0,0
130.0,30.0,127.0,148.0,0.0,0,2,0,0,15,0,0
226.0,40.0,114.0,45.0,0.0,2,2,0,0,160,1,0
1923.0,1798.0,1876.0,37.0,5.0,2,2,0,0,160,1,0
579.0,21.0,18.0,2.0,0.0,2,2,0,0,70,0,0
7074.0,471.0,759.0,6102.0,4.0,0,2,0,0,67,1,0
409.0,74.0,122.0,0.0,0.0,-2,2,0,0,19,0,0
877.0,99.0,715.0,15.0,0.0,2,2,0,0,56,1,0
1601.0,298.0,399.0,876.0,5.0,2,2,0,0,25,0,0
540.0,35.0,89.0,51.0,0.0,-2,2,0,0,104,0,0
632.0,31.0,99.0,203.0,0.0,0,1,0,0,54,1,0
118.0,15.0,71.0,1.0,0.0,-2,2,0,0,45,1,0
844.0,149.0,121.0,67.0,1.0,0,2,0,0,147,0,0
65.0,12.0,111.0,0.0,0.0,-2,2,0,0,122,1,0
242.0,27.0,128.0,119.0,0.0,2,2,0,0,43,0,0
1912.0,34.0,194.0,8.0,0.0,-2,2,0,0,33,0,0
14010.0,1192.0,1088.0,1965.0,14.0,0,2,0,0,138,0,0
98.0,22.0,119.0,2.0,0.0,0,2,0,0,33,0,0
340.0,64.0,94.0,6.0,0.0,-2,2,0,0,52,0,0
30.0,28.0,88.0,0.0,0.0,2,2,0,0,59,0,0
83.0,34.0,133.0,5.0,0.0,2,2,0,0,20,1,0
705.0,1110.0,991.0,287.0,8.0,0,2,0,0,115,0,0
2179.0,481.0,745.0,287.0,3.0,2,2,0,0,102,1,0
1634.0,38.0,101.0,34.0,0.0,2,2,0,0,75,1,0
700.0,36.0,204.0,9.0,0.0,2,2,0,0,16,1,0
676.0,61.0,227.0,169.0,1.0,-2,2,0,0,62,0,0
20.0,4.0,42.0,2.0,0.0,-2,2,0,0,14,1,0
215.0,54.0,210.0,2.0,1.0,-2,2,0,0,0,1,0
1958.0,142.0,203.0,1247.0,3.0,-2,2,0,0,20,0,0
188.0,204.0,610.0,3.0,0.0,2,2,0,0,113,1,0
4170.0,1780.0,1697.0,483.0,24.0,0,2,0,0,76,0,0
1529.0,70.0,121.0,490.0,0.0,-2,2,0,0,77,0,0
462.0,92.0,627.0,128.0,0.0,-2,2,0,0,52,0,0
16776.0,410.0,516.0,2338.0,5.0,0,2,0,0,159,0,0
5339.0,253.0,181.0,3872.0,0.0,0,2,0,0,146,0,0
320.0,29.0,31.0,0.0,0.0,2,2,0,0,47,1,0
106.0,45.0,167.0,0.0,0.0,-2,2,0,0,56,0,0
103.0,19.0,52.0,0.0,0.0,-2,2,0,0,29,0,0
85.0,6.0,80.0,42.0,0.0,0,2,0,0,17,1,0
166.0,60.0,284.0,9.0,0.0,2,2,0,0,40,1,0
4855.0,893.0,2000.0,102.0,2.0,0,2,0,0,77,0,0
22.0,51.0,177.0,0.0,0.0,0,2,0,0,19,0,0
6573.0,271.0,280.0,1143.0,4.0,0,2,0,0,119,0,0
550.0,50.0,195.0,22.0,0.0,-2,2,0,0,97,0,0
619.0,54.0,93.0,639.0,1.0,2,2,0,0,149,1,0
486.0,26.0,159.0,1.0,0.0,2,2,0,0,50,1,0
169.0,30.0,56.0,21.0,0.0,0,2,0,0,137,0,0
1127.0,93.0,172.0,42.0,1.0,0,2,0,0,42,0,0
5025.0,190.0,164.0,243.0,1.0,-2,2,0,0,155,0,0
1726.0,92.0,97.0,707.0,0.0,-2,2,0,0,62,0,0
1587.0,312.0,1200.0,2.0,1.0,-2,2,0,0,148,1,0
37.0,20.0,142.0,4.0,0.0,-2,2,0,0,42,0,0
