friends_count,favourites_count,followers_count,label,verified,listed_count
91,50,25,0,,0
55,2,32,0,,2
100,6,120,0,,1
124,0,16,0,,0
50,0,19,0,,0
42,0,8,0,,0
75,10,16,0,,0
249,756,83,0,,1
122,60,68,0,,0
208,145,28,0,,2
76,43,50,0,,0
1653,227,1061,0,,2
253,2,274,0,,13
91,37,8,0,,0
580,27,625,0,,25
561,1823,963,0,,0
1242,12720,1245,0,,23
885,443,1289,0,,14
5835,10365,6403,0,,28
63,1890,5109,0,,54
342,3,258,0,,8
1006,387,1382,0,,11
831,4845,4573,0,,77
107,6,46,0,,2
310,97,308,0,,6
48,4,105,0,,2
4071,2214,111437,0,,54
2406,27726,2800,0,,48
78,8,61,0,,6
279,40,354,0,,2
305,9695,2404,0,,35
996,4875,1533,0,,17
77,177,53,0,,0
4120,500,3951,0,,12
242,0,212,0,,0
51,1,27,0,,0
38,0,842,0,,49
382,116,415,0,,21
487,27,521,0,,2
133,268,202,0,,8
182,261,232,0,,3
16,0,11,0,,1
173,42,61,0,,1
874,451,373,0,,1
148,149,314,0,,8
156,39,76,0,,1
536,632,280,0,,15
280,33,1057,0,,13
256,129,121,0,,1
233,56,362,0,,4
792,141,715,0,,2
123,38,47,0,,1
132,2345,183,0,,0
413,113,495,0,,1
67,2,16,0,,0
341,15,310,0,,0
50,32,21,0,,0
428,110,344,0,,0
198,1079,154,0,,2
618,501,445,0,,11
30,4,6,0,,0
256,625,170,0,,1
149,31,280,0,,7
175,762,165,0,,8
69,3,174,0,,10
42,354,105,0,,0
154,827,130,0,,1
72,3,54,0,,1
49,1947,295,0,,0
202,0,40,0,,0
92,26,70,0,,0
373,671,473,0,,7
258,39,107,0,,7
1527,0,293,0,,6
1558,177,2194,0,,100
135,2,90,0,,0
174,191,82,0,,2
36,7,17,0,,0
221,55,153,0,,4
38,38,51,0,,0
300,236,371,0,,0
40,0,42,0,,0
83,470,57,0,,0
23,0,13,0,,0
1650,2235,1206,0,,1
44,7,15,0,,0
530,7862,973,0,,3
18,6,18,0,,0
107,332,94,0,,1
200,80,95,0,,1
63,4,24,0,,0
142,3906,1361,0,,10
66,31,37,0,,0
20,0,2,0,,0
20,0,4,0,,0
19,13,21,0,,0
11,0,6,0,,0
43,0,47,0,,0
0,0,4,0,,0
197,1,33,0,,0
124,14,208,0,,2
55,0,22,0,,0
4,3,0,0,,0
4,0,2,0,,0
341,318,351,0,,2
257,0,11,0,,0
226,0,11,0,,0
281,0,13,0,,0
237,0,19,0,,0
262,0,20,0,,0
269,1,14,0,,0
242,0,13,0,,0
235,0,8,0,,0
265,0,13,0,,0
257,0,9,0,,0
259,0,10,0,,0
227,0,7,0,,0
259,0,14,0,,0
228,0,13,0,,0
282,0,16,0,,0
218,0,6,0,,0
258,0,12,0,,0
230,0,5,0,,0
225,0,5,0,,0
245,0,12,0,,0
256,0,6,0,,0
241,0,13,0,,0
236,0,10,0,,0
266,0,18,0,,0
217,0,13,0,,0
261,0,11,0,,0
249,0,16,0,,0
262,0,6,0,,0
236,0,12,0,,0
239,0,10,0,,0
238,0,10,0,,0
268,0,7,0,,0
256,0,11,0,,0
242,0,8,0,,0
261,0,14,0,,0
246,0,14,0,,0
228,0,11,0,,0
259,0,9,0,,0
242,0,11,0,,0
195,0,9,0,,0
244,0,11,0,,0
244,0,15,0,,0
250,2,19,0,,0
255,0,9,0,,0
220,0,13,0,,0
251,0,8,0,,0
246,0,11,0,,0
236,0,11,0,,0
253,0,14,0,,0
270,0,13,0,,0
238,0,13,0,,0
294,0,21,0,,0
260,0,12,0,,0
263,0,6,0,,0
242,0,7,0,,0
260,0,15,0,,0
239,0,13,0,,0
255,0,18,0,,0
242,0,16,0,,0
263,0,14,0,,0
244,0,10,0,,0
226,0,12,0,,0
221,0,9,0,,0
248,0,16,0,,0
249,2,14,0,,0
230,0,10,0,,0
222,0,9,0,,0
245,0,11,0,,0
254,0,16,0,,0
258,0,14,0,,0
233,0,11,0,,0
251,0,13,0,,0
240,0,13,0,,0
266,0,11,0,,0
246,0,13,0,,0
230,0,12,0,,0
247,0,16,0,,0
233,0,12,0,,0
262,0,10,0,,0
220,0,14,0,,0
224,0,10,0,,0
277,0,16,0,,0
248,0,19,0,,0
236,0,14,0,,0
260,0,11,0,,0
228,0,15,0,,0
247,0,10,0,,0
249,0,12,0,,0
232,0,5,0,,0
258,0,15,0,,0
223,0,15,0,,0
253,0,12,0,,0
268,0,10,0,,0
0,0,0,0,,0
215,0,13,0,,0
269,1,11,0,,0
260,0,13,0,,0
239,0,7,0,,0
234,0,17,0,,0
267,0,10,0,,0
262,0,11,0,,0
280,0,13,0,,0
236,0,8,0,,0
246,0,12,0,,0
240,0,6,0,,0
244,0,7,0,,0
232,0,8,0,,0
217,0,15,0,,0
253,0,10,0,,0
245,0,19,0,,0
256,0,12,0,,0
263,0,13,0,,0
239,1,14,0,,0
211,0,8,0,,0
267,0,16,0,,0
243,0,18,0,,0
231,2,12,0,,0
207,0,8,0,,0
231,0,10,0,,0
279,0,22,0,,0
225,0,4,0,,0
240,0,17,0,,0
233,0,14,0,,0
258,0,8,0,,0
228,0,10,0,,0
263,1,16,0,,0
249,1,15,0,,0
246,0,10,0,,0
267,0,15,0,,0
278,0,9,0,,0
255,0,13,0,,0
254,0,12,0,,0
238,1,8,0,,0
268,1,8,0,,0
271,0,9,0,,0
239,1,11,0,,0
241,0,9,0,,0
249,0,14,0,,0
228,1,16,0,,0
251,0,10,0,,0
274,0,11,0,,0
247,0,9,0,,0
261,0,13,0,,0
224,0,11,0,,0
222,0,10,0,,0
223,0,7,0,,0
249,0,10,0,,0
231,0,12,0,,0
229,0,13,0,,0
276,0,14,0,,0
237,0,8,0,,0
223,0,10,0,,0
274,0,14,0,,0
225,0,13,0,,0
202,0,11,0,,0
251,0,12,0,,0
232,0,11,0,,0
209,0,10,0,,0
238,0,11,0,,0
212,0,9,0,,0
260,1,13,0,,0
248,0,7,0,,0
262,0,8,0,,0
252,0,12,0,,0
226,0,14,0,,0
239,0,15,0,,0
269,0,3,0,,0
265,0,11,0,,0
202,0,9,0,,0
268,0,5,0,,0
245,1,5,0,,0
240,0,20,0,,0
264,0,12,0,,0
217,0,7,0,,0
240,0,12,0,,0
222,0,16,0,,0
231,0,13,0,,0
225,0,18,0,,0
248,0,10,0,,0
246,0,7,0,,0
255,0,10,0,,0
201,0,10,0,,0
263,0,15,0,,0
265,0,12,0,,0
245,0,23,0,,0
256,0,13,0,,0
213,0,7,0,,0
238,1,9,0,,0
263,0,10,0,,0
239,0,16,0,,0
229,0,3,0,,0
244,0,16,0,,0
241,0,8,0,,0
260,0,14,0,,0
239,0,12,0,,0
234,0,11,0,,0
221,0,15,0,,0
214,0,21,0,,0
211,0,10,0,,0
256,0,14,0,,0
228,0,12,0,,0
224,0,12,0,,0
261,0,8,0,,0
266,0,13,0,,0
248,0,15,0,,0
265,0,9,0,,0
241,0,24,0,,0
281,0,8,0,,0
255,0,14,0,,0
220,0,15,0,,0
231,0,8,0,,0
252,0,7,0,,0
244,0,5,0,,0
239,0,14,0,,0
225,0,9,0,,0
228,0,7,0,,0
273,0,14,0,,0
259,0,11,0,,0
242,1,16,0,,0
243,0,10,0,,0
247,1,19,0,,0
200,1,17,0,,0
290,0,11,0,,0
229,1,8,0,,0
235,0,14,0,,0
252,0,15,0,,0
269,1,13,0,,0
253,0,15,0,,0
234,0,13,0,,0
271,0,11,0,,0
222,0,15,0,,0
257,0,13,0,,0
283,0,14,0,,0
268,0,8,0,,0
240,0,14,0,,0
264,0,11,0,,0
240,0,15,0,,0
242,0,12,0,,0
257,0,10,0,,0
238,0,16,0,,0
237,0,10,0,,0
255,0,11,0,,0
218,0,9,0,,0
235,0,12,0,,0
230,0,7,0,,0
236,0,9,0,,0
253,0,7,0,,0
246,1,12,0,,0
250,0,15,0,,0
254,0,8,0,,0
241,0,20,0,,0
259,0,17,0,,0
269,0,10,0,,0
265,0,16,0,,0
210,0,12,0,,0
209,0,9,0,,0
264,0,16,0,,0
259,0,7,0,,0
221,0,6,0,,0
274,0,17,0,,0
244,0,14,0,,0
254,0,11,0,,0
239,0,11,0,,0
272,0,11,0,,0
285,0,9,0,,0
250,0,10,0,,0
256,0,10,0,,0
240,0,8,0,,0
285,0,12,0,,0
269,0,13,0,,0
273,0,7,0,,0
231,0,11,0,,0
229,0,7,0,,0
244,0,8,0,,0
250,0,16,0,,0
241,0,6,0,,0
262,0,21,0,,0
276,0,12,0,,0
250,0,13,0,,0
273,0,12,0,,0
287,0,17,0,,0
247,0,19,0,,0
258,0,11,0,,0
237,0,13,0,,0
250,0,7,0,,0
240,0,11,0,,0
241,0,12,0,,0
278,0,13,0,,0
275,0,16,0,,0
258,0,13,0,,0
205,0,11,0,,0
234,0,8,0,,0
259,0,19,0,,0
266,0,14,0,,0
267,1,13,0,,0
266,0,10,0,,0
271,0,7,0,,0
220,0,6,0,,0
237,0,21,0,,0
269,0,9,0,,0
234,0,9,0,,0
225,0,8,0,,0
201,0,11,0,,0
183,2,14,0,,0
205,0,12,0,,0
206,0,13,0,,0
188,0,7,0,,0
215,0,11,0,,0
185,0,6,0,,0
175,0,6,0,,0
216,0,8,0,,0
218,0,14,0,,0
233,0,13,0,,0
216,0,7,0,,0
189,0,11,0,,0
193,0,13,0,,0
191,0,8,0,,0
209,0,13,0,,0
191,2,8,0,,0
206,0,9,0,,0
162,0,3,0,,0
207,0,13,0,,0
196,0,8,0,,0
213,0,5,0,,0
216,0,11,0,,0
214,0,7,0,,0
181,0,3,0,,0
204,0,11,0,,0
190,0,9,0,,0
208,0,11,0,,0
173,0,12,0,,0
223,0,12,0,,0
179,0,9,0,,0
190,2,12,0,,0
186,0,12,0,,0
193,0,5,0,,0
200,0,4,0,,0
208,0,8,0,,0
196,0,12,0,,0
183,0,8,0,,0
210,0,13,0,,0
193,0,17,0,,0
198,0,13,0,,0
187,0,11,0,,0
162,0,11,0,,0
204,0,7,0,,0
213,0,19,0,,0
170,0,5,0,,0
215,0,16,0,,0
181,0,8,0,,0
213,0,11,0,,0
183,0,13,0,,0
176,0,12,0,,0
208,0,6,0,,0
198,0,6,0,,0
199,0,11,0,,0
180,0,7,0,,0
191,0,11,0,,0
199,0,6,0,,0
195,2,9,0,,0
203,0,6,0,,0
194,0,6,0,,0
187,1,9,0,,0
176,0,11,0,,0
192,0,10,0,,0
196,0,7,0,,0
199,0,7,0,,0
213,0,8,0,,0
217,0,17,0,,0
196,0,6,0,,0
194,0,12,0,,0
218,0,5,0,,0
215,0,10,0,,0
230,0,15,0,,0
178,0,13,0,,0
189,0,8,0,,0
191,0,10,0,,0
216,0,3,0,,0
202,0,6,0,,0
213,0,12,0,,0
219,0,9,0,,0
219,0,14,0,,0
219,0,12,0,,0
211,0,13,0,,0
200,0,15,0,,0
210,0,10,0,,0
206,0,6,0,,0
223,2,5,0,,0
231,0,14,0,,0
217,0,10,0,,0
216,0,9,0,,0
212,0,13,0,,0
193,0,11,0,,0
209,0,7,0,,0
206,0,14,0,,0
184,0,6,0,,0
215,0,6,0,,0
190,0,8,0,,0
225,0,11,0,,0
195,0,8,0,,0
203,0,10,0,,0
224,0,6,0,,0
164,0,7,0,,0
191,0,4,0,,0
199,0,14,0,,0
215,0,8,0,,0
205,0,6,0,,0
206,0,10,0,,0
201,0,14,0,,0
208,0,5,0,,0
206,2,5,0,,0
199,0,9,0,,0
176,0,10,0,,0
174,0,6,0,,0
214,0,13,0,,0
183,0,9,0,,0
212,0,5,0,,0
232,0,6,0,,0
213,0,9,0,,0
212,0,12,0,,0
194,0,15,0,,0
203,0,7,0,,0
224,0,16,0,,0
190,0,11,0,,0
174,0,11,0,,0
241,0,5,0,,0
207,0,10,0,,0
178,0,9,0,,0
224,0,8,0,,0
193,0,9,0,,0
208,0,9,0,,0
219,0,15,0,,0
233,0,9,0,,0
211,0,9,0,,0
192,0,7,0,,0
202,0,8,0,,0
185,0,14,0,,0
168,0,8,0,,0
192,0,11,0,,0
209,0,11,0,,0
198,0,7,0,,0
179,0,14,0,,0
212,0,7,0,,0
210,0,8,0,,0
197,0,7,0,,0
195,0,7,0,,0
215,0,4,0,,0
210,0,3,0,,0
190,0,6,0,,0
177,0,9,0,,0
200,0,8,0,,0
221,0,11,0,,0
225,0,15,0,,0
185,0,8,0,,0
198,0,11,0,,0
210,0,7,0,,0
223,0,13,0,,0
209,0,8,0,,0
196,0,14,0,,0
181,0,6,0,,0
201,0,9,0,,0
221,0,16,0,,0
231,0,5,0,,0
205,0,9,0,,0
196,0,10,0,,0
202,0,5,0,,0
177,0,17,0,,0
242,0,15,0,,0
186,0,9,0,,0
206,0,5,0,,0
206,0,8,0,,0
205,0,7,0,,0
192,0,3,0,,0
186,0,6,0,,0
219,2,9,0,,0
228,0,9,0,,0
209,1,6,0,,0
224,0,7,0,,0
209,0,5,0,,0
203,0,8,0,,0
163,0,12,0,,0
208,0,7,0,,0
240,0,9,0,,0
216,0,6,0,,0
201,0,15,0,,0
214,0,24,0,,0
178,2,6,0,,0
172,0,17,0,,0
208,0,13,0,,0
212,0,8,0,,0
216,2,15,0,,0
236,2,10,0,,0
189,0,10,0,,0
192,0,4,0,,0
249,0,13,0,,0
186,0,4,0,,0
196,0,11,0,,0
198,0,8,0,,0
218,2,11,0,,0
192,0,12,0,,0
205,0,17,0,,0
216,0,12,0,,0
172,0,8,0,,0
217,0,12,0,,0
200,0,11,0,,0
205,0,8,0,,0
174,0,8,0,,0
185,0,11,0,,0
205,0,15,0,,0
219,0,8,0,,0
198,0,15,0,,0
182,0,13,0,,0
194,0,8,0,,0
186,0,13,0,,0
204,0,12,0,,0
218,0,8,0,,0
229,0,6,0,,0
217,0,8,0,,0
215,2,9,0,,0
226,0,7,0,,0
220,0,10,0,,0
226,0,8,0,,0
189,0,6,0,,0
192,2,12,0,,0
194,0,9,0,,0
214,1,8,0,,0
207,0,17,0,,0
187,0,13,0,,0
220,0,9,0,,0
210,0,15,0,,0
212,0,4,0,,0
197,2,5,0,,0
219,0,13,0,,0
202,0,13,0,,0
171,0,7,0,,0
203,0,9,0,,0
217,0,9,0,,0
211,0,6,0,,0
231,0,9,0,,0
221,0,17,0,,0
197,0,6,0,,0
212,0,10,0,,0
233,0,10,0,,0
213,0,10,0,,0
181,0,4,0,,0
198,0,16,0,,0
205,0,10,0,,0
191,0,7,0,,0
205,0,4,0,,0
209,0,12,0,,0
216,0,13,0,,0
204,0,2,0,,0
188,0,10,0,,0
168,0,10,0,,0
186,0,5,0,,0
188,1,10,0,,0
179,0,10,0,,0
197,0,12,0,,0
235,0,9,0,,0
215,0,9,0,,0
220,0,7,0,,0
229,0,15,0,,0
209,0,15,0,,0
215,0,3,0,,0
211,0,11,0,,0
220,0,8,0,,0
196,0,9,0,,0
225,0,12,0,,0
171,0,5,0,,0
177,0,10,0,,0
197,0,10,0,,0
195,0,13,0,,0
218,0,3,0,,0
211,0,12,0,,0
186,2,8,0,,0
210,2,9,0,,0
219,0,7,0,,0
168,0,9,0,,0
200,0,7,0,,0
215,0,12,0,,0
234,0,0,0,,0
203,0,4,0,,0
212,2,10,0,,0
203,0,5,0,,0
212,0,18,0,,0
205,0,14,0,,0
202,0,7,0,,0
170,0,16,0,,0
220,0,11,0,,0
173,0,8,0,,0
194,0,10,0,,0
207,0,16,0,,0
187,0,12,0,,0
186,0,10,0,,0
218,0,10,0,,0
188,0,3,0,,0
211,0,16,0,,0
190,0,14,0,,0
194,0,7,0,,0
223,0,16,0,,0
204,2,8,0,,0
191,0,9,0,,0
209,0,14,0,,0
187,0,4,0,,0
178,0,7,0,,0
195,0,4,0,,0
201,0,24,0,,0
235,0,11,0,,0
227,0,13,0,,0
201,0,8,0,,0
203,0,13,0,,0
233,0,5,0,,0
192,2,9,0,,0
183,2,13,0,,0
207,0,14,0,,0
222,0,13,0,,0
218,0,12,0,,0
229,0,16,0,,0
225,0,17,0,,0
171,0,8,0,,0
233,0,7,0,,0
195,0,10,0,,0
193,0,8,0,,0
214,0,4,0,,0
225,0,6,0,,0
197,0,5,0,,0
182,0,12,0,,0
200,0,10,0,,0
207,0,15,0,,0
194,0,5,0,,0
201,0,12,0,,0
218,1,8,0,,0
165,0,12,0,,0
214,0,10,0,,0
215,0,7,0,,0
249,0,9,0,,0
202,0,10,0,,0
187,0,9,0,,0
184,0,4,0,,0
231,0,6,0,,0
182,0,7,0,,0
185,0,17,0,,0
211,0,14,0,,0
175,0,8,0,,0
199,0,10,0,,0
214,0,11,0,,0
187,0,8,0,,0
211,0,5,0,,0
218,0,11,0,,0
193,1,13,0,,0
223,0,9,0,,0
191,2,9,0,,0
163,0,7,0,,0
187,1,11,0,,0
235,0,10,0,,0
191,0,5,0,,0
206,1,4,0,,0
196,0,13,0,,0
215,1,2,0,,0
204,0,5,0,,0
199,0,8,0,,0
211,0,7,0,,0
179,0,8,0,,0
178,0,8,0,,0
201,0,4,0,,0
204,0,10,0,,0
181,2,9,0,,0
221,0,8,0,,0
168,0,7,0,,0
191,0,16,0,,0
195,2,10,0,,0
176,0,7,0,,0
229,0,4,0,,0
206,0,11,0,,0
194,0,11,0,,0
227,0,8,0,,0
193,2,8,0,,0
206,2,9,0,,0
214,0,12,0,,0
159,0,12,0,,0
197,0,9,0,,0
183,0,14,0,,0
200,2,8,0,,0
220,0,16,0,,0
226,0,13,0,,0
207,0,9,0,,0
210,0,9,0,,0
172,0,6,0,,0
177,0,15,0,,0
176,0,16,0,,0
161,0,7,0,,0
183,0,4,0,,0
197,0,2,0,,0
171,0,9,0,,0
201,0,6,0,,0
193,0,15,0,,0
177,0,14,0,,0
166,0,14,0,,0
180,0,11,0,,0
203,0,11,0,,0
212,0,14,0,,0
224,0,4,0,,0
186,0,14,0,,0
207,0,7,0,,0
220,0,12,0,,0
193,0,12,0,,0
166,0,11,0,,0
200,0,13,0,,0
206,0,3,0,,0
172,0,9,0,,0
179,1,14,0,,0
197,0,8,0,,0
213,0,13,0,,0
207,0,6,0,,0
216,0,4,0,,0
180,0,10,0,,0
216,0,5,0,,0
187,0,10,0,,0
188,0,8,0,,0
173,2,5,0,,0
184,0,10,0,,0
170,0,8,0,,0
202,0,14,0,,0
179,0,4,0,,0
184,0,14,0,,0
227,0,6,0,,0
198,2,4,0,,0
198,0,9,0,,0
190,0,12,0,,0
190,0,7,0,,0
199,0,4,0,,0
206,0,12,0,,0
204,0,9,0,,0
232,0,13,0,,0
225,0,3,0,,0
221,0,13,0,,0
169,0,7,0,,0
196,2,9,0,,0
208,1,15,0,,0
204,0,6,0,,0
180,0,15,0,,0
198,0,12,0,,0
176,0,9,0,,0
200,0,9,0,,0
234,0,15,0,,0
207,0,12,0,,0
214,0,18,0,,0
199,0,16,0,,0
197,0,4,0,,0
167,0,7,0,,0
188,2,5,0,,0
210,0,14,0,,0
214,0,3,0,,0
209,0,4,0,,0
174,0,13,0,,0
220,0,27,0,,0
236,0,15,0,,0
235,0,19,0,,0
252,0,9,0,,0
252,0,8,0,,0
227,0,11,0,,0
2000,0,819,0,,19
406,36,219,0,,2
25953,6,38877,0,,228
1177,70,2069,0,,43
7469,1,6656,0,,72
1002,380,506,0,,8
18275,2,32089,0,,144
440,194,396,0,,17
16759,5,33760,0,,75
809,3,1319,0,,49
90861,207,94666,0,,1954
1803,15,1715,0,,6
2001,2,1232,0,,49
598,0,561,0,,17
9948,3,9777,0,,72
1799,1,970,0,,7
1571,1,876,0,,21
1301,0,873,0,,4
1465,0,973,0,,6
1287,1,668,0,,2
1880,1,955,0,,8
1542,1,818,0,,5
87,0,179,0,,5
1902,1,1488,0,,13
1679,1,1168,0,,13
1084,1,1515,0,,14
1836,0,1172,0,,2
1475,1,1649,0,,9
1186,1,1675,0,,24
1613,1,1517,0,,16
1929,0,1517,0,,8
1362,0,1755,0,,15
632,0,1302,0,,34
1168,1,1520,0,,18
932,1,1149,0,,16
968,1,1676,0,,4
1252,1,868,0,,6
1301,1,602,0,,2
1858,1,715,0,,2
1645,1,1656,0,,11
1801,0,1464,0,,18
1179,1,1241,0,,15
1777,1,1112,0,,11
2219,782,2158,0,,59
1733,1,1552,0,,17
1416,1,618,0,,0
724,0,997,0,,3
1045,0,1470,0,,10
1828,0,975,0,,7
1935,1,797,0,,6
1874,0,921,0,,4
1501,1,817,0,,9
1092,0,1170,0,,19
1369,0,931,0,,7
1707,0,919,0,,3
1721,0,724,0,,6
1303,1,724,0,,1
1284,1,634,0,,2
1946,1,1166,0,,15
1480,1,1047,0,,11
1852,0,3260,0,,16
1530,0,1044,0,,4
1946,1,1361,0,,16
1482,1,700,0,,7
1919,0,945,0,,4
1619,1,1027,0,,10
1499,1,1046,0,,5
1903,0,1102,0,,9
1944,1,1285,0,,30
1614,0,832,0,,2
1399,0,827,0,,4
1786,1,879,0,,0
1550,1,1200,0,,10
1623,1,1040,0,,6
1490,1,1239,0,,20
947,1,1229,0,,12
1591,1,1719,0,,22
1260,1,1369,0,,19
979,1,1191,0,,19
1173,1,1517,0,,17
1382,1,1216,0,,20
1491,1,1229,0,,11
1998,1,1195,0,,13
2023,60,1979,0,,46
1912,1,725,0,,5
1993,1,795,0,,2
1505,0,872,0,,11
1715,1,1085,0,,31
1694,1,832,0,,4
1278,1,1346,0,,18
1600,1,1086,0,,6
1638,1,1407,0,,7
1553,1,1149,0,,10
1785,1,951,0,,11
1695,1,680,0,,4
1950,1,970,0,,6
2001,1,844,0,,3
1991,0,914,0,,5
1940,1,905,0,,9
1804,0,801,0,,4
1844,1,980,0,,13
1678,1,759,0,,4
1545,1,1201,0,,1
1313,1,652,0,,3
1248,1,624,0,,2
1795,1,653,0,,3
1525,0,773,0,,3
1445,0,889,0,,9
1927,1,1026,0,,4
1573,1,799,0,,9
1829,1,1143,0,,9
1908,0,779,0,,5
1997,1,1247,0,,31
1502,1,1318,0,,6
1401,1,1179,0,,3
1337,1,1223,0,,8
820,1,900,0,,3
1620,1,892,0,,0
1569,1,925,0,,3
1372,1,888,0,,2
1397,1,1044,0,,4
1503,1,730,0,,16
1765,1,941,0,,7
1948,1,854,0,,5
1799,1,1037,0,,10
1844,1,1087,0,,7
1889,1,910,0,,10
1130,1,1236,0,,19
1889,1,1007,0,,10
1997,0,712,0,,0
1736,1,823,0,,2
1943,1,1018,0,,6
1690,1,768,0,,2
1745,1,1270,0,,5
1996,1,924,0,,6
1824,0,785,0,,15
1584,0,866,0,,4
1528,1,970,0,,1
1327,0,1296,0,,9
1260,1,1335,0,,10
1553,1,1286,0,,2
1644,1,1064,0,,2
1612,1,820,0,,4
1608,1,966,0,,2
1686,1,786,0,,1
1632,1,1029,0,,3
1959,1,725,0,,7
1850,1,1021,0,,3
1509,1,866,0,,3
1997,1,1148,0,,1
1863,1,1345,0,,4
1999,1,1065,0,,9
1780,1,842,0,,2
1756,1,654,0,,2
1822,1,822,0,,2
1802,1,768,0,,2
1558,0,623,0,,3
1234,1,752,0,,9
1696,0,946,0,,5
1796,1,873,0,,5
1591,1,703,0,,0
1735,1,915,0,,0
1804,1,899,0,,1
1794,1,895,0,,2
1641,1,880,0,,3
1241,1,1007,0,,6
1991,1,774,0,,2
733,0,1215,0,,7
1685,1,881,0,,6
1420,1,738,0,,4
1659,1,709,0,,4
875,1,1155,0,,1
1937,1,966,0,,3
1995,1,877,0,,6
1196,1,1006,0,,3
1902,1,1238,0,,3
1861,1,830,0,,3
1750,0,737,0,,1
1801,0,1310,0,,5
1486,0,734,0,,5
78,8,8,0,,0
795,0,1218,0,,8
1788,0,181,0,,2
1736,0,169,0,,2
1725,0,222,0,,8
1852,0,240,0,,0
1828,1,1207,0,,2
1997,1,1117,0,,6
1893,0,947,0,,8
1919,1,911,0,,4
1717,1,1341,0,,5
1247,1,1357,0,,7
1248,2,953,0,,28
1506,1,889,0,,0
1327,0,1182,0,,4
1561,0,1105,0,,2
1703,0,890,0,,2
1744,0,711,0,,3
1839,1,1047,0,,3
1286,1,509,0,,8
1481,1,865,0,,3
229,10,235,0,,3
3,0,14383,0,,1
3054,0,2951,0,,24
1591,1507,856,0,,2
37217,2771,464136,0,,452
1386,1,555,0,,5
1893,1,782,0,,2
1632,1,745,0,,1
1453,1,730,0,,8
1587,1,774,0,,1
1268,0,681,0,,1
1304,1,596,0,,1
1648,1,953,0,,7
1555,1,728,0,,5
1564,1,649,0,,5
1479,1,824,0,,7
301,3,225,0,,6
2001,2,1102,0,,5
1687,1,1347,0,,8
1495,0,1423,0,,9
932,1,1342,0,,7
1953,1,1229,0,,2
869,1,1338,0,,6
1973,0,1209,0,,9
1650,0,1395,0,,14
1994,0,693,0,,8
1232,0,590,0,,3
1764,1,920,0,,2
1481,1,556,0,,0
1887,1,323,0,,4
1877,1,654,0,,1
1872,1,1048,0,,5
1854,1,324,0,,2
1840,1,920,0,,5
1595,1,700,0,,1
1946,0,784,0,,10
1259,0,670,0,,12
1727,0,901,0,,16
1607,1,857,0,,12
1114,0,539,0,,10
843,1,1222,0,,9
1107,1,1249,0,,8
1653,0,678,0,,11
1659,1,597,0,,10
1324,1,588,0,,4
1116,1,602,0,,6
1362,1,625,0,,6
1132,0,548,0,,11
1082,1,502,0,,14
1793,1,980,0,,9
1854,1,839,0,,25
1404,2,540,0,,10
1616,0,1060,0,,10
850,1,826,0,,4
1982,1,1149,0,,10
1324,0,1142,0,,7
580,0,786,0,,11
1981,1,1219,0,,5
1736,2,623,0,,1
1605,1,864,0,,2
1996,0,814,0,,5
1902,1,671,0,,2
1464,0,709,0,,2
855,0,960,0,,4
525,0,813,0,,2
1352,1,602,0,,5
1258,1,799,0,,4
1522,0,612,0,,4
637,0,849,0,,4
1886,1,666,0,,4
1117,1,625,0,,1
1595,1,820,0,,1
667,1,581,0,,4
1587,1,621,0,,1
1894,0,754,0,,4
1656,2,709,0,,5
1903,1,1065,0,,1
1360,0,642,0,,0
349,1,569,0,,4
1767,2,611,0,,3
1601,1,570,0,,4
2001,1,744,0,,4
1994,1,723,0,,2
1660,0,874,0,,7
604,0,647,0,,8
1946,0,648,0,,2
517,1,607,0,,5
1957,1,720,0,,6
1813,2,650,0,,4
1923,1,749,0,,8
1597,0,959,0,,2
1267,1,559,0,,3
1429,1,616,0,,4
337,0,663,0,,1
1634,0,881,0,,2
1953,1,869,0,,5
1832,2,432,0,,2
1728,1,742,0,,2
1804,1,931,0,,2
638,0,645,0,,2
1652,1,737,0,,3
1943,1,720,0,,2
1859,0,990,0,,0
2002,2,613,0,,6
587,1,933,0,,5
1903,0,796,0,,3
1776,1,1049,0,,4
1794,1,898,0,,6
996,1,1194,0,,8
1776,0,654,0,,5
1850,0,706,0,,4
486,1,598,0,,4
1305,1,526,0,,1
1906,0,792,0,,2
1586,0,760,0,,5
1996,0,624,0,,6
1276,1,588,0,,4
1907,1,822,0,,2
1324,1,987,0,,6
1907,1,714,0,,9
1853,1,870,0,,2
1903,0,737,0,,1
593,0,856,0,,4
1695,0,829,0,,8
1897,1,834,0,,5
1948,1,619,0,,3
384,0,900,0,,1
1791,1,632,0,,4
1730,1,988,0,,5
1653,2,746,0,,5
1999,0,687,0,,3
1356,1,684,0,,1
1854,1,808,0,,3
1998,0,1096,0,,3
975,0,1203,0,,9
1198,0,652,0,,2
545,1,576,0,,7
1747,1,822,0,,5
1975,1,808,0,,7
1846,1,953,0,,2
1731,1,894,0,,2
1416,1,623,0,,6
1586,1,750,0,,6
1836,2,644,0,,4
1692,0,1194,0,,12
709,1,524,0,,5
618,1,539,0,,2
1647,0,652,0,,3
691,1,793,0,,8
1941,1,1089,0,,7
510,1,552,0,,6
1869,1,910,0,,3
1399,1,850,0,,0
1279,2,818,0,,1
1969,0,638,0,,5
1718,1,811,0,,3
1839,1,695,0,,0
593,1,999,0,,19
616,0,848,0,,7
594,1,737,0,,1
